Timestamp	Title	Key text or quote	Original link URL
	ABCIndigenous	"I'm very eager, just like I am on the court, to be able to rise to the occasion and make a direct impact."   Patty Mills to donate entire $1.5m salary from NBA restart to Australian black communities.  https://t.co/p5XgDcimss	https://twitter.com/i/web/status/1281008031459758080
	NeelaJan	Why were the poor people so contagious that 3000 of them had to be locked into their houses immediately, but the rich people weren’t so they got a day to flee to their second homes in the Peninsula, boats and surfboards in tow?   Does the virus know your bank balance?	https://twitter.com/i/web/status/1280764887774314497
	eileenchongpoet	On more personal note around equity: I came to Australia in 2007 with my then-partner who is Australian. I had no networks, no family, no friends, outside of his. The relationship broke down later &amp; I was in a very precarious position due to a lack of support networks here.	https://twitter.com/i/web/status/1280994666897260546
	eileenchongpoet	I was briefly homeless, sleeping on friends’ couches, in their basements, in Airbnbs, moving every few days or weeks for 3+ months before I got more stable housing. I wrote much of my third book, *Painting Red Orchids*, during this time.	https://twitter.com/i/web/status/1280994672085626880
	eileenchongpoet	I’m not saying prizes need to reward writers for their personal circumstances around writing. But what I’m saying is that you need to recognise the playing field IS NOT LEVEL.	https://twitter.com/i/web/status/1280994676493807616
	eileenchongpoet	Many powerful books written by FNBPOC such as @NyadolNyuon @clairegcoleman #NgyuenTienHoang have been written WHILE ENDURING persecution &amp; trauma. The book should already be better for even existing.	https://twitter.com/i/web/status/1280994680738443265
	rgcooke	So allowing a Black Lives Matter rally gave people the wrong message about COVID, but months of media coverage suggesting it was mostly harmless and a hoax didn’t.	https://twitter.com/i/web/status/1281041248308977664
	tynedaile	"The 'hard lockdown' of the estates is the starkest example yet of the class divide in Australia’s coronavirus response" - https://t.co/NGm21CvwJh	https://twitter.com/i/web/status/1281053727927885824
	sandyosullivan	This thread powerfully articulates the impact of the NYT letter.   Rowling wants to debate whether we have a right to exist and argues to make our lives harder. Holding her to account for the transphobia she has written is not ‘cancel culture’, it’s holding her to account. https://t.co/NZT53hPXz1	https://twitter.com/i/web/status/1281044177451495424
			
			
	FlogWarrior	@SimbaCav @devalara44 Now look here. Wealthy property owners do not have to abide by poor people rules. The virus knows how much money you make and it does not attack anyone who  has accumulated wealth of over a million don't you know.	https://twitter.com/i/web/status/1281010556137168897
	SimbaCav	If you're a person from Melbourne heading to the Mornington Peninsula when you've very specifically been told not to you're incredibly selfish and pig-headed. Behaviour like this is why we are where we are #IStandWithDan	https://twitter.com/i/web/status/1280978316296515584
	IndigenousX	WAR stands with @lidia__thorpe and opposes Constitutionally entrenched ‘Voice’ #Resist #Revive #Decolonise @MerikiKO @pkmeems @paddygibson @JJDeSantolo @NITV @abcnews @LukeLPearson @NatalieCromb @drcbond @Utopiana @NayukaGorrie @LatimoreJack https://t.co/8RX7BkPU4v	https://twitter.com/i/web/status/1281063675831304192
	shayne_chester	@TimSmithMP @TimWilsonMP #CovidVic #auspol2020 @2GB873 @dailytelegraph   Melbourne's 'Nine Towers' 75 infections. Zero deaths.  The Ruby Princess: 914 infections, 22 deaths  Just sayin' for a friend. https://t.co/CkghLS9SXI	https://twitter.com/i/web/status/1281058110161817600
	WittGorrie	Sitting with the discomfort and reflecting on it when questions are raised of our political positions, values or ethics is crucial to ensuring we are accountable to the communities we are apart of and connected to, so we do not become complacent or complicit to abuses of power.	https://twitter.com/i/web/status/1281042798905446400
	sandyosullivan	As Assoc Prof @DrSRP1 so eloquently says, we all have skin in the game in supporting trans people. Who doesn't get to have a say, are people arguing for conversion therapy, like Rowling. 'Protecting' kids and adults from who they are is dangerous. The WHO says so. #BigotryKills	https://twitter.com/i/web/status/1281066425394671617
			
	oz_f	Already a Lockdown 2.0 trend of high profile (and wealthy) journalists commenting about how busy their main streets are, and pleading for police. The cops aren’t for folk like them living in Kew, South Yarra etc. Those LGAs had a fraction of the fines as Dandenong (per capita).	https://twitter.com/i/web/status/1281044764591153153
	oz_f	The rate of fines issued in Dandenong was 4x higher than that in Stonnington (South Yarra, Prahran, Toorak etc).  Yeah, I’m back on my fines bullshit because people haven’t wrapped their head around cops being a shit public health strategy yet.	https://twitter.com/i/web/status/1281046735591071744
			
	scottbix	Eartha Kitt had to flee the hemisphere for ten years because she criticized the Vietnam War at a White House luncheon. She was blacklisted from Hollywood with the help of the CIA, which wrote a dossier calling her “a sadistic nymphomaniac.”  That’s cancel culture.	https://twitter.com/i/web/status/1280927924489555968
	SBSNews	Thirty-five Aboriginal and human rights organisations have signed a letter calling for Rio Tinto to be removed from a list of global companies that respect human rights. https://t.co/Sn0zAcOqUJ	https://twitter.com/i/web/status/1281022448238911489
	TheWorldGame	"I've got AFL players who live in my area, but they got to fly and I didn't. Nor did 10 Western United players. There are so many cat-and-mouse games here that I don't understand." @ScottJamieson https://t.co/U5mgj3SyDN	https://twitter.com/i/web/status/1281069052551589891
	woollogirl	Class &amp; Intelligence doesnt disqualify Black people from being victims of Racism. Its Systematic, &amp; the Colonial education institutions cannot measure Black Excellence either, only Black fullas can do that.. ✊🏾🖤🔥 #FightThePower #BlackMindsMatter #BlackLivesMatter https://t.co/gencRgwCIe	https://twitter.com/i/web/status/1281092572400607233
	BronwynCarlson	Tokenised, silenced': new research reveals Indigenous public servants' experiences of racism' by @debbiebargallie  https://t.co/AOxvDFweUD via @ConversationEDU	https://twitter.com/i/web/status/1281089458889089025
	AdamBandt	Human rights lawyer &amp; proud public housing resident, David Mejia-Canales, absolutely nails it with this👇  “Do not be fooled — Vic Gov is publicly punishing those of us that live in public homes, because of its own failures to prioritise homes for people”  https://t.co/RjTcUYvRQQ	https://twitter.com/i/web/status/1280986718221398017
